image_1,image_2,legit_pair
data_set/train/genuine/004_03.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_03.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_03.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_03.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_03.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_13.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_14.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_15.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_12.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_08.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0124004_03.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0105004_04.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0105004_01.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0105004_03.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0103004_04.png,0
data_set/train/genuine/004_10.PNG,data_set/train/forgeries/0124004_02.png,0
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_05.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_17.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_20.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_19.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_01.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_16.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_18.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_03.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_13.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_14.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_15.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/004_12.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_08.PNG,data_set/train/genuine/004_10.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_05.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_17.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_20.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_19.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_01.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_16.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_18.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_03.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_13.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_14.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_15.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_12.PNG,1
data_set/train/genuine/004_10.PNG,data_set/train/genuine/004_08.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_14.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_09.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_01.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_17.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_11.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_15.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_02.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_24.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_06.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_07.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_10.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_18.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_08.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0111006_02.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0202006_04.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0202006_01.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0202006_02.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0205006_01.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0202006_03.png,0
data_set/train/genuine/006_13.PNG,data_set/train/forgeries/0111006_03.png,0
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_09.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_01.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_17.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_11.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_15.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_02.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_24.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_06.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_07.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_10.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_18.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_08.PNG,1
data_set/train/genuine/006_14.PNG,data_set/train/genuine/006_13.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_14.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_01.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_17.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_11.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_15.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_02.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_24.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_06.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_07.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_10.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_18.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_08.PNG,1
data_set/train/genuine/006_09.PNG,data_set/train/genuine/006_13.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_14.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_09.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_17.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_11.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_15.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_02.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_24.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_06.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_07.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_10.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_18.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_08.PNG,1
data_set/train/genuine/006_01.PNG,data_set/train/genuine/006_13.PNG,1
data_set/train/genuine/006_17.PNG,data_set/train/genuine/006_14.PNG,1
data_set/train/genuine/006_17.PNG,data_set/train/genuine/006_09.PNG,1
data_set/train/genuine/006_17.PNG,data_set/train/genuine/006_01.PNG,1
data_set/train/genuine/006_17.PNG,data_set/train/genuine/006_11.PNG,1
